eu,NMDS1,NMDS2,NMDS3,eu_id,date2,subrep,block_id,plot_id,subplot_id,till_id,rot_id,straw_id,cctrt_id,year
35504_3_2018,-0.33555703212658256,0.18573764543193874,-0.1052998550495191,35504,2018-11-09,3,b4,p55,p55_sp04,surface,R3,removed,nocc,2018
35505_1_2018,-0.2985361399238578,-0.17934164193162816,-0.18920364965972783,35505,2018-11-09,1,b4,p55,p55_sp05,surface,R3,removed,mix_M,2018
35505_2_2018,-0.22953498972187808,0.043578887609272504,-0.279173463738023,35505,2018-11-09,2,b4,p55,p55_sp05,surface,R3,removed,mix_M,2018
35505_3_2018,-0.32951912414445167,0.10387160970681372,-0.07131023645301163,35505,2018-11-09,3,b4,p55,p55_sp05,surface,R3,removed,mix_M,2018
35506_1_2018,0.7829036621246135,-0.0035566571494951675,0.07884045698537917,35506,2018-11-09,1,b4,p55,p55_sp06,surface,R3,removed,rad_L,2018
35506_2_2018,0.7134941174552261,0.006567570356971307,-0.2768286707767745,35506,2018-11-09,2,b4,p55,p55_sp06,surface,R3,removed,rad_L,2018
35506_3_2018,0.5057162537345837,-0.005453138561158476,-0.13924647026798315,35506,2018-11-09,3,b4,p55,p55_sp06,surface,R3,removed,rad_L,2018
30502_1_2019,-0.7623456671820436,0.38517696925837985,-0.04297779082948925,30502,2019-11-01,1,b1,p05,p05_sp02,surface,R4,retained,mix_E,2019
30502_2_2019,-0.7915599123481749,0.49391440454622915,-0.14877993651851137,30502,2019-11-01,2,b1,p05,p05_sp02,surface,R4,retained,mix_E,2019
30502_3_2019,-0.5722927506431505,0.15816987963727167,-0.028023118067719288,30502,2019-11-01,3,b1,p05,p05_sp02,surface,R4,retained,mix_E,2019
30503_1_2019,0.32603173207136865,0.3032512526474193,-0.051388899506270486,30503,2019-11-01,1,b1,p05,p05_sp03,surface,R4,retained,rad_M,2019
30503_2_2019,0.37597605152231245,0.41468798798341394,-0.3115591500632529,30503,2019-11-01,2,b1,p05,p05_sp03,surface,R4,retained,rad_M,2019
30503_3_2019,0.295713363768574,0.23156677408675114,0.05158065434638659,30503,2019-11-01,3,b1,p05,p05_sp03,surface,R4,retained,rad_M,2019
30504_1_2019,0.3460339296677506,0.032945475019296414,-0.08185631406197849,30504,2019-11-01,1,b1,p05,p05_sp04,surface,R4,retained,rad_L,2019
30504_2_2019,0.2224449139855827,-0.2777296957078422,0.22724002308672317,30504,2019-11-01,2,b1,p05,p05_sp04,surface,R4,retained,rad_L,2019
30504_3_2019,0.3837019085296827,0.12414033498126517,0.05194554695225817,30504,2019-11-01,3,b1,p05,p05_sp04,surface,R4,retained,rad_L,2019
30505_1_2019,-0.11072109774407296,-0.2993906715052731,0.1675637075611122,30505,2019-11-01,1,b1,p05,p05_sp05,surface,R4,retained,mix_M,2019
30505_2_2019,-0.1647996709960008,-0.11237706243964907,-0.1646778965503406,30505,2019-11-01,2,b1,p05,p05_sp05,surface,R4,retained,mix_M,2019
30505_3_2019,-0.0011542671404675615,-0.3194714103696995,0.09251163077310837,30505,2019-11-01,3,b1,p05,p05_sp05,surface,R4,retained,mix_M,2019
30506_1_2019,0.042990624594496075,-0.13536380456768454,-0.3514002274833019,30506,2019-11-01,1,b1,p05,p05_sp06,surface,R4,retained,nocc,2019
30506_2_2019,0.14774473890886727,-0.32273649769937873,-0.16734850882862057,30506,2019-11-01,2,b1,p05,p05_sp06,surface,R4,retained,nocc,2019
30506_3_2019,0.3065210501941385,-0.25540421528778506,-0.40953231359056136,30506,2019-11-01,3,b1,p05,p05_sp06,surface,R4,retained,nocc,2019
30602_1_2019,-1.2073350982173534,0.5969335545639414,0.30446802886930846,30602,2019-11-01,1,b1,p06,p06_sp02,inversion,R4,retained,mix_E,2019
30602_2_2019,-1.1404751478726947,0.562898141963176,0.2523324235695396,30602,2019-11-01,2,b1,p06,p06_sp02,inversion,R4,retained,mix_E,2019
30602_3_2019,-1.0793307579533427,0.6460096504884039,0.27772161657066075,30602,2019-11-01,3,b1,p06,p06_sp02,inversion,R4,retained,mix_E,2019
30603_1_2019,0.5678197638558302,0.39354452420393476,-0.23030990831272974,30603,2019-11-01,1,b1,p06,p06_sp03,inversion,R4,retained,rad_M,2019
30603_2_2019,0.553461143712447,0.4111201481574987,-0.3432093063410017,30603,2019-11-01,2,b1,p06,p06_sp03,inversion,R4,retained,rad_M,2019
30603_3_2019,0.5358906996031517,0.647714449763706,-0.08515975764147805,30603,2019-11-01,3,b1,p06,p06_sp03,inversion,R4,retained,rad_M,2019
30604_1_2019,0.35825781225109365,0.0618207704069538,-0.3408329307656246,30604,2019-11-01,1,b1,p06,p06_sp04,inversion,R4,retained,rad_L,2019
30604_2_2019,0.45130824907862827,0.21977098248659072,-0.22224723667329066,30604,2019-11-01,2,b1,p06,p06_sp04,inversion,R4,retained,rad_L,2019
30604_3_2019,0.40796003848481216,-0.05314108140887528,-0.14480436156698742,30604,2019-11-01,3,b1,p06,p06_sp04,inversion,R4,retained,rad_L,2019
30605_1_2019,-0.5518920010242985,0.10601803258823624,-0.060026236893828355,30605,2019-11-01,1,b1,p06,p06_sp05,inversion,R4,retained,mix_M,2019
30605_2_2019,-0.34969153134275466,0.06753400668695361,-0.14303420197573047,30605,2019-11-01,2,b1,p06,p06_sp05,inversion,R4,retained,mix_M,2019
30605_3_2019,-0.32697536770915625,0.10370585424756186,-0.24223499101792154,30605,2019-11-01,3,b1,p06,p06_sp05,inversion,R4,retained,mix_M,2019
30606_1_2019,0.11356100784133961,-0.17000945395149664,-0.35908780111760574,30606,2019-11-01,1,b1,p06,p06_sp06,inversion,R4,retained,nocc,2019
30606_2_2019,0.2371594428988721,-0.09921249295436686,-0.5737913317394905,30606,2019-11-01,2,b1,p06,p06_sp06,inversion,R4,retained,nocc,2019
30606_3_2019,0.2372856083005882,-0.3825758090317789,-0.15121414246093764,30606,2019-11-01,3,b1,p06,p06_sp06,inversion,R4,retained,nocc,2019
30802_1_2019,-0.2714869647614808,-0.06323979139335106,-0.17185809099883062,30802,2019-11-01,1,b1,p08,p08_sp02,notill,R4,retained,mix_E,2019
30802_2_2019,-0.5821484847015914,-0.08866889857178759,0.20404348252865884,30802,2019-11-01,2,b1,p08,p08_sp02,notill,R4,retained,mix_E,2019
30802_3_2019,-0.5945909980156715,0.056888098807515254,0.14814619757575348,30802,2019-11-01,3,b1,p08,p08_sp02,notill,R4,retained,mix_E,2019
30803_1_2019,0.5235779145697016,0.8816663996808839,0.4100517737025499,30803,2019-11-01,1,b1,p08,p08_sp03,notill,R4,retained,rad_M,2019
30803_2_2019,0.48596998605969005,0.8084029366455189,0.39173655379059785,30803,2019-11-01,2,b1,p08,p08_sp03,notill,R4,retained,rad_M,2019
30803_3_2019,0.4491282180028134,0.5264483994993365,0.21487742071662977,30803,2019-11-01,3,b1,p08,p08_sp03,notill,R4,retained,rad_M,2019
30804_1_2019,0.2531803206439616,-0.30259876478548325,0.6051800193868436,30804,2019-11-01,1,b1,p08,p08_sp04,notill,R4,retained,rad_L,2019
30804_2_2019,0.1822217898459336,-0.3483573814132379,0.48348817237814967,30804,2019-11-01,2,b1,p08,p08_sp04,notill,R4,retained,rad_L,2019
30804_3_2019,0.17097675015781078,-0.24698302455668447,0.41564636469631816,30804,2019-11-01,3,b1,p08,p08_sp04,notill,R4,retained,rad_L,2019
30805_1_2019,-0.38712177762939864,-0.2656264501060925,0.19549424011374578,30805,2019-11-01,1,b1,p08,p08_sp05,notill,R4,retained,mix_M,2019
30805_2_2019,-0.04758677683696814,-0.5065618445093766,0.2802187056976112,30805,2019-11-01,2,b1,p08,p08_sp05,notill,R4,retained,mix_M,2019
30805_3_2019,-0.5255457132062714,0.20622333307342,-0.009176052433052665,30805,2019-11-01,3,b1,p08,p08_sp05,notill,R4,retained,mix_M,2019
30806_1_2019,-0.15303545350107484,-0.3937903460591107,0.005596998853477703,30806,2019-11-01,1,b1,p08,p08_sp06,notill,R4,retained,nocc,2019
30806_2_2019,-0.04957588263325812,-0.2667743278429784,-0.059285245707461805,30806,2019-11-01,2,b1,p08,p08_sp06,notill,R4,retained,nocc,2019
30806_3_2019,-0.010168810926091286,-0.1830909098848124,-0.21373753122964576,30806,2019-11-01,3,b1,p08,p08_sp06,notill,R4,retained,nocc,2019
31402_1_2019,-0.2595369736203823,0.06373869208962112,-0.2861504779355904,31402,2019-11-01,1,b1,p14,p14_sp02,surface,R3,removed,mix_E,2019
31402_2_2019,-0.8644158152244873,0.3229742695748479,-0.12371885562346939,31402,2019-11-01,2,b1,p14,p14_sp02,surface,R3,removed,mix_E,2019
31402_3_2019,-0.5818884722056282,0.26034952365696984,-0.2534173393108228,31402,2019-11-01,3,b1,p14,p14_sp02,surface,R3,removed,mix_E,2019
31403_1_2019,0.3096123934346189,0.28951039477350965,-0.15989061646279196,31403,2019-11-01,1,b1,p14,p14_sp03,surface,R3,removed,rad_M,2019
31403_2_2019,0.4389532732247254,0.3545503977254672,-9.360575975201323e-4,31403,2019-11-01,2,b1,p14,p14_sp03,surface,R3,removed,rad_M,2019
31403_3_2019,0.5477995601728184,0.328867890380096,-0.32103693428693625,31403,2019-11-01,3,b1,p14,p14_sp03,surface,R3,removed,rad_M,2019
31404_1_2019,0.37429357009876757,-0.04396613108904132,0.0558187002310496,31404,2019-11-01,1,b1,p14,p14_sp04,surface,R3,removed,rad_L,2019
31404_2_2019,0.4591172964548694,0.1526147045532902,-0.15060864192325377,31404,2019-11-01,2,b1,p14,p14_sp04,surface,R3,removed,rad_L,2019
31404_3_2019,0.3975920327058419,-0.09127157761035211,-0.15049839915820437,31404,2019-11-01,3,b1,p14,p14_sp04,surface,R3,removed,rad_L,2019
31405_1_2019,-0.07105028008705656,-0.2852127961670893,-0.15849519079893196,31405,2019-11-01,1,b1,p14,p14_sp05,surface,R3,removed,mix_M,2019
31405_2_2019,-0.4022909703294491,-0.08110298458110243,0.09506893402972455,31405,2019-11-01,2,b1,p14,p14_sp05,surface,R3,removed,mix_M,2019
31405_3_2019,-0.1833708731228487,-0.04454831073502328,-0.22699896565503228,31405,2019-11-01,3,b1,p14,p14_sp05,surface,R3,removed,mix_M,2019
31406_1_2019,0.2073313840596718,-0.2515389139557383,-0.30871024800702146,31406,2019-11-01,1,b1,p14,p14_sp06,surface,R3,removed,nocc,2019
31406_2_2019,0.1696146010333246,-0.23748658419089966,-0.3281460355037852,31406,2019-11-01,2,b1,p14,p14_sp06,surface,R3,removed,nocc,2019
31406_3_2019,0.08930714731241923,-0.3130156785700271,-0.26788027719270474,31406,2019-11-01,3,b1,p14,p14_sp06,surface,R3,removed,nocc,2019
31502_1_2019,-0.6867301141251898,0.30635119794014265,0.0684718726966336,31502,2019-11-01,1,b1,p15,p15_sp02,notill,R3,removed,mix_E,2019
31502_2_2019,-0.7044239798231033,0.24677713853438416,0.1383910517140343,31502,2019-11-01,2,b1,p15,p15_sp02,notill,R3,removed,mix_E,2019
31502_3_2019,-0.5954439492751203,0.2965766949473545,-0.13327008884472497,31502,2019-11-01,3,b1,p15,p15_sp02,notill,R3,removed,mix_E,2019
31503_1_2019,0.43437776071915707,0.2122442550427759,0.062461453431605835,31503,2019-11-01,1,b1,p15,p15_sp03,notill,R3,removed,rad_M,2019
31503_2_2019,0.4804358875382938,0.313997358361974,0.02776406820088101,31503,2019-11-01,2,b1,p15,p15_sp03,notill,R3,removed,rad_M,2019
31503_3_2019,0.426401197372205,0.11707220180606799,0.03373365687593208,31503,2019-11-01,3,b1,p15,p15_sp03,notill,R3,removed,rad_M,2019
31504_1_2019,0.37511176798873275,0.15611754006177242,-0.5923301522966525,31504,2019-11-01,1,b1,p15,p15_sp04,notill,R3,removed,rad_L,2019
31504_2_2019,0.4502524709820164,0.08536506014829383,-0.24827767641114498,31504,2019-11-01,2,b1,p15,p15_sp04,notill,R3,removed,rad_L,2019
31504_3_2019,0.3189699313566825,0.08049717378620316,-0.054684910613758304,31504,2019-11-01,3,b1,p15,p15_sp04,notill,R3,removed,rad_L,2019
31505_1_2019,-0.031385890963663336,-0.30991177032396844,-0.023350023126089522,31505,2019-11-01,1,b1,p15,p15_sp05,notill,R3,removed,mix_M,2019
31505_2_2019,0.02972977393299924,-0.31916377640459076,0.005170294494177952,31505,2019-11-01,2,b1,p15,p15_sp05,notill,R3,removed,mix_M,2019
31505_3_2019,0.12031378578768172,-0.3029951771157073,-0.26164067166415167,31505,2019-11-01,3,b1,p15,p15_sp05,notill,R3,removed,mix_M,2019
31506_1_2019,0.061534137631573574,-0.3098990856368324,-0.1273975489166849,31506,2019-11-01,1,b1,p15,p15_sp06,notill,R3,removed,nocc,2019
31506_2_2019,0.17344128615900303,-0.2821846020320899,-0.2074650405789514,31506,2019-11-01,2,b1,p15,p15_sp06,notill,R3,removed,nocc,2019
31506_3_2019,0.2569885087981121,-0.20044910255359302,-0.5494925028480802,31506,2019-11-01,3,b1,p15,p15_sp06,notill,R3,removed,nocc,2019
31602_1_2019,-1.166247563876013,0.4630356766670109,-0.2493631099280102,31602,2019-11-01,1,b1,p16,p16_sp02,inversion,R3,removed,mix_E,2019
31602_2_2019,-0.6846382140142296,0.20430592934219438,-0.297962800065547,31602,2019-11-01,2,b1,p16,p16_sp02,inversion,R3,removed,mix_E,2019
31602_3_2019,-0.996379782715702,0.07957361095542669,-0.22657871722205533,31602,2019-11-01,3,b1,p16,p16_sp02,inversion,R3,removed,mix_E,2019
31603_1_2019,0.6024540650427295,0.4726833915804035,-0.187595417833926,31603,2019-11-01,1,b1,p16,p16_sp03,inversion,R3,removed,rad_M,2019
31603_2_2019,0.5648683352060244,0.43424518416099256,-0.15282055824201482,31603,2019-11-01,2,b1,p16,p16_sp03,inversion,R3,removed,rad_M,2019
31603_3_2019,0.6056867225101351,0.4678004222278819,-0.19673803853297725,31603,2019-11-01,3,b1,p16,p16_sp03,inversion,R3,removed,rad_M,2019
31604_1_2019,0.4579699325870007,0.11107359532443174,-0.3292878879046876,31604,2019-11-01,1,b1,p16,p16_sp04,inversion,R3,removed,rad_L,2019
31604_2_2019,0.5373226636013834,0.28412790794014836,-0.4033789519194873,31604,2019-11-01,2,b1,p16,p16_sp04,inversion,R3,removed,rad_L,2019
31604_3_2019,0.5791321025726908,0.37137232424736893,-0.3609551335890121,31604,2019-11-01,3,b1,p16,p16_sp04,inversion,R3,removed,rad_L,2019
31605_1_2019,-0.031643110662731705,-0.1509662905961777,-0.3022836555557096,31605,2019-11-01,1,b1,p16,p16_sp05,inversion,R3,removed,mix_M,2019
31605_2_2019,-0.07165109538585447,0.04181938735866548,-0.5720553468285395,31605,2019-11-01,2,b1,p16,p16_sp05,inversion,R3,removed,mix_M,2019
31605_3_2019,-0.2590280712373904,-0.22368973713018528,-0.0840226240278613,31605,2019-11-01,3,b1,p16,p16_sp05,inversion,R3,removed,mix_M,2019
31606_1_2019,0.14346221615404242,-0.3663668789051385,-0.13687383700281536,31606,2019-11-01,1,b1,p16,p16_sp06,inversion,R3,removed,nocc,2019
31606_2_2019,0.18928402842670208,-0.19909825362643097,-0.4814493947096729,31606,2019-11-01,2,b1,p16,p16_sp06,inversion,R3,removed,nocc,2019
31606_3_2019,0.2580037875170483,-0.16091033806322189,-0.6020680565350469,31606,2019-11-01,3,b1,p16,p16_sp06,inversion,R3,removed,nocc,2019
31801_1_2019,0.5440476699040998,0.4470081229652999,-0.1948038235451806,31801,2019-11-01,1,b2,p18,p18_sp01,inversion,R3,removed,rad_M,2019
31801_2_2019,0.48446582454449,0.454057452263166,0.07802299536124277,31801,2019-11-01,2,b2,p18,p18_sp01,inversion,R3,removed,rad_M,2019
31801_3_2019,0.5295572791157478,0.4890404263606525,-0.0013509177537863654,31801,2019-11-01,3,b2,p18,p18_sp01,inversion,R3,removed,rad_M,2019
31802_1_2019,-1.149666384519978,0.2834413235066253,0.09317020225038325,31802,2019-11-01,1,b2,p18,p18_sp02,inversion,R3,removed,mix_E,2019
31802_2_2019,-1.3314577466158828,0.5064459901617059,0.003598388945939871,31802,2019-11-01,2,b2,p18,p18_sp02,inversion,R3,removed,mix_E,2019
31802_3_2019,-1.2697112548520388,0.5216622747409185,0.011031559027311807,31802,2019-11-01,3,b2,p18,p18_sp02,inversion,R3,removed,mix_E,2019
31803_1_2019,0.2623992793416624,-0.21228560989889883,-0.5805647303243211,31803,2019-11-01,1,b2,p18,p18_sp03,inversion,R3,removed,nocc,2019
31803_2_2019,0.1875930495539749,-0.19982076450017464,-0.639038581816385,31803,2019-11-01,2,b2,p18,p18_sp03,inversion,R3,removed,nocc,2019
31803_3_2019,0.23919875878574748,-0.3000246329726875,-0.5138786030971687,31803,2019-11-01,3,b2,p18,p18_sp03,inversion,R3,removed,nocc,2019
31805_1_2019,-0.5887552714587485,-0.06052081532851429,0.06414429332926319,31805,2019-11-01,1,b2,p18,p18_sp05,inversion,R3,removed,mix_M,2019
31805_2_2019,-0.2950755733111435,-0.14543956775097683,0.0013673214810700019,31805,2019-11-01,2,b2,p18,p18_sp05,inversion,R3,removed,mix_M,2019
31805_3_2019,-0.2595674447601815,0.04401071898628384,-0.23646049940355923,31805,2019-11-01,3,b2,p18,p18_sp05,inversion,R3,removed,mix_M,2019
31806_1_2019,0.4086326165967292,0.22250189834007889,-0.1828908322045537,31806,2019-11-01,1,b2,p18,p18_sp06,inversion,R3,removed,rad_L,2019
31806_2_2019,0.45268042112205964,0.1898951366139059,-0.22801720542736562,31806,2019-11-01,2,b2,p18,p18_sp06,inversion,R3,removed,rad_L,2019
31806_3_2019,0.44788585188190205,0.2511789297192402,0.04459288884815394,31806,2019-11-01,3,b2,p18,p18_sp06,inversion,R3,removed,rad_L,2019
31901_1_2019,0.6303243031097814,0.9682653300708299,0.3383448873506105,31901,2019-11-01,1,b2,p19,p19_sp01,surface,R3,removed,rad_M,2019
31901_2_2019,0.6631232280365664,0.8857026704242275,0.25015672482721857,31901,2019-11-01,2,b2,p19,p19_sp01,surface,R3,removed,rad_M,2019
31901_3_2019,0.48995188236538767,0.9431101773770109,0.3204053629029998,31901,2019-11-01,3,b2,p19,p19_sp01,surface,R3,removed,rad_M,2019
31902_1_2019,-0.7362622823885213,0.2769248390656451,-0.0347395109080797,31902,2019-11-01,1,b2,p19,p19_sp02,surface,R3,removed,mix_E,2019
31902_2_2019,-0.8889410934374364,0.41343777670881543,-0.06773310047178621,31902,2019-11-01,2,b2,p19,p19_sp02,surface,R3,removed,mix_E,2019
31902_3_2019,-0.7937108533521873,0.2836254426679281,-0.07548323903784684,31902,2019-11-01,3,b2,p19,p19_sp02,surface,R3,removed,mix_E,2019
31903_1_2019,0.3676417670823089,-0.5734906932457867,-0.061129665763979234,31903,2019-11-01,1,b2,p19,p19_sp03,surface,R3,removed,nocc,2019
31903_2_2019,0.365892277976231,-0.23477120949725902,-0.507719182556501,31903,2019-11-01,2,b2,p19,p19_sp03,surface,R3,removed,nocc,2019
31903_3_2019,0.28296853574891506,-0.08227882746205581,-0.6711007859717228,31903,2019-11-01,3,b2,p19,p19_sp03,surface,R3,removed,nocc,2019
31905_1_2019,-0.2925883889804425,-0.10246615579803,-0.21596959977748434,31905,2019-11-01,1,b2,p19,p19_sp05,surface,R3,removed,mix_M,2019
31905_2_2019,-0.4893172290936987,0.09124551103345846,-0.009809057922748932,31905,2019-11-01,2,b2,p19,p19_sp05,surface,R3,removed,mix_M,2019
31905_3_2019,-0.34059062148087044,0.24726178798305698,-0.5184965689653694,31905,2019-11-01,3,b2,p19,p19_sp05,surface,R3,removed,mix_M,2019
31906_1_2019,0.504206877429923,0.5672297884544043,0.11963308899042423,31906,2019-11-01,1,b2,p19,p19_sp06,surface,R3,removed,rad_L,2019
31906_2_2019,0.4479903232948566,0.5420543268550794,0.22111017360214458,31906,2019-11-01,2,b2,p19,p19_sp06,surface,R3,removed,rad_L,2019
31906_3_2019,0.5306896262498689,0.4940274364170475,0.007627903489469438,31906,2019-11-01,3,b2,p19,p19_sp06,surface,R3,removed,rad_L,2019
32001_1_2019,0.5820706560133263,0.9993798051090523,0.3910187269340726,32001,2019-11-01,1,b2,p20,p20_sp01,notill,R3,removed,rad_M,2019
32001_2_2019,0.4808417682876207,0.417910440994471,0.05809962297460719,32001,2019-11-01,2,b2,p20,p20_sp01,notill,R3,removed,rad_M,2019
32001_3_2019,0.6042322176551371,0.8602039770833341,0.2644372355608785,32001,2019-11-01,3,b2,p20,p20_sp01,notill,R3,removed,rad_M,2019
32002_1_2019,-1.0350745503707297,0.4508990184516127,-0.00858466678577384,32002,2019-11-01,1,b2,p20,p20_sp02,notill,R3,removed,mix_E,2019
32002_2_2019,-0.9759321390248028,0.49793938108241403,-0.22454774700070604,32002,2019-11-01,2,b2,p20,p20_sp02,notill,R3,removed,mix_E,2019
32002_3_2019,-0.7953079404161619,0.36767941445868113,-0.09663477445330547,32002,2019-11-01,3,b2,p20,p20_sp02,notill,R3,removed,mix_E,2019
32003_1_2019,0.2279545163012074,-0.2128933037380854,-0.3906039786175456,32003,2019-11-01,1,b2,p20,p20_sp03,notill,R3,removed,nocc,2019
32003_2_2019,0.348998331934872,-0.23499085299580735,-0.1615153869983097,32003,2019-11-01,2,b2,p20,p20_sp03,notill,R3,removed,nocc,2019
32003_3_2019,0.29875527101794624,-0.14746755345657453,-0.5374142872816003,32003,2019-11-01,3,b2,p20,p20_sp03,notill,R3,removed,nocc,2019
32005_1_2019,-0.03731702220408692,-0.26311849223361233,-0.11663872072881827,32005,2019-11-01,1,b2,p20,p20_sp05,notill,R3,removed,mix_M,2019
32005_2_2019,-0.1207614759231222,-0.2342800251725185,-0.022978524030308114,32005,2019-11-01,2,b2,p20,p20_sp05,notill,R3,removed,mix_M,2019
32005_3_2019,-0.18351161727441068,-0.07645114858657041,-0.27293245938332183,32005,2019-11-01,3,b2,p20,p20_sp05,notill,R3,removed,mix_M,2019
32006_1_2019,0.3712936005536521,0.415208879570205,0.23638766230742048,32006,2019-11-01,1,b2,p20,p20_sp06,notill,R3,removed,rad_L,2019
32006_2_2019,0.4405189089931244,0.23551718714727443,0.0751587922620942,32006,2019-11-01,2,b2,p20,p20_sp06,notill,R3,removed,rad_L,2019
32006_3_2019,0.5820706554133703,0.9993798083485751,0.3910187199039857,32006,2019-11-01,3,b2,p20,p20_sp06,notill,R3,removed,rad_L,2019
32601_1_2019,0.5219396994153562,0.44834468055354476,-0.033785659448836367,32601,2019-11-01,1,b2,p26,p26_sp01,notill,R4,retained,rad_M,2019
32601_2_2019,0.44904281581108146,0.26991750053915964,0.052970821840456664,32601,2019-11-01,2,b2,p26,p26_sp01,notill,R4,retained,rad_M,2019
32601_3_2019,0.5166532662976139,0.7709652262246008,0.25093055519306656,32601,2019-11-01,3,b2,p26,p26_sp01,notill,R4,retained,rad_M,2019
32602_1_2019,-0.6590704528670893,0.29954409173545166,-0.06387727437363,32602,2019-11-01,1,b2,p26,p26_sp02,notill,R4,retained,mix_E,2019
32602_2_2019,-0.5483344738300907,0.1368236345380546,-0.11327892675955593,32602,2019-11-01,2,b2,p26,p26_sp02,notill,R4,retained,mix_E,2019
32602_3_2019,-1.0623567629614092,0.4444071263401857,0.0046983209232828865,32602,2019-11-01,3,b2,p26,p26_sp02,notill,R4,retained,mix_E,2019
32603_1_2019,0.23237180293260015,-0.4026747593464968,0.03947717153814009,32603,2019-11-01,1,b2,p26,p26_sp03,notill,R4,retained,nocc,2019
32603_2_2019,0.0821215881648325,-0.39847500771737304,0.0453325803608594,32603,2019-11-01,2,b2,p26,p26_sp03,notill,R4,retained,nocc,2019
32603_3_2019,0.13469088894695258,-0.3061313059251594,-0.25782041414202833,32603,2019-11-01,3,b2,p26,p26_sp03,notill,R4,retained,nocc,2019
32605_1_2019,-0.0608372261425816,-0.4120346152691167,0.2844628562225549,32605,2019-11-01,1,b2,p26,p26_sp05,notill,R4,retained,mix_M,2019
32605_2_2019,-0.20214010816929082,-0.3229034980906327,0.2596080517216985,32605,2019-11-01,2,b2,p26,p26_sp05,notill,R4,retained,mix_M,2019
32605_3_2019,-0.06708586525993608,-0.4149443562264357,0.2603609331112569,32605,2019-11-01,3,b2,p26,p26_sp05,notill,R4,retained,mix_M,2019
32606_1_2019,0.2623661967146937,-0.27227910667029903,0.18769877796132256,32606,2019-11-01,1,b2,p26,p26_sp06,notill,R4,retained,rad_L,2019
32606_2_2019,0.20745820566244708,-0.33356216120396626,0.3341691677724597,32606,2019-11-01,2,b2,p26,p26_sp06,notill,R4,retained,rad_L,2019
32606_3_2019,0.2830775541651835,-0.16325189172229623,0.3418582752334351,32606,2019-11-01,3,b2,p26,p26_sp06,notill,R4,retained,rad_L,2019
32701_1_2019,0.39125035516791273,0.5782216042560233,0.19345978796415203,32701,2019-11-01,1,b2,p27,p27_sp01,surface,R4,retained,rad_M,2019
32701_2_2019,0.46709965118497676,0.28347483181110067,-0.020104670687609162,32701,2019-11-01,2,b2,p27,p27_sp01,surface,R4,retained,rad_M,2019
32701_3_2019,0.3742345363567942,0.292277809635998,0.11021429705252418,32701,2019-11-01,3,b2,p27,p27_sp01,surface,R4,retained,rad_M,2019
32702_1_2019,-1.1385037639929132,0.3637102710331138,-0.14112708569651775,32702,2019-11-01,1,b2,p27,p27_sp02,surface,R4,retained,mix_E,2019
32702_2_2019,-0.9387858208572891,0.29927206985100085,0.015509230939447064,32702,2019-11-01,2,b2,p27,p27_sp02,surface,R4,retained,mix_E,2019
32702_3_2019,-1.0560000831093443,0.4564992763572493,-0.02002607554825007,32702,2019-11-01,3,b2,p27,p27_sp02,surface,R4,retained,mix_E,2019
32703_1_2019,0.2561254959773383,-0.41306538075552557,-0.3116307391819977,32703,2019-11-01,1,b2,p27,p27_sp03,surface,R4,retained,nocc,2019
32703_2_2019,0.05465094220679141,-0.3744401883286985,-0.123500910715828,32703,2019-11-01,2,b2,p27,p27_sp03,surface,R4,retained,nocc,2019
32703_3_2019,-0.07816467001220383,-0.4450411260666336,0.3972214211112429,32703,2019-11-01,3,b2,p27,p27_sp03,surface,R4,retained,nocc,2019
32705_1_2019,-0.12847152665006362,-0.3889154052539329,0.28693414639616754,32705,2019-11-01,1,b2,p27,p27_sp05,surface,R4,retained,mix_M,2019
32705_2_2019,-0.31708540070906316,-0.3121320885139657,0.30102241292081544,32705,2019-11-01,2,b2,p27,p27_sp05,surface,R4,retained,mix_M,2019
32705_3_2019,-0.2675713417776128,-0.36306375233373034,0.3002814975927182,32705,2019-11-01,3,b2,p27,p27_sp05,surface,R4,retained,mix_M,2019
32706_1_2019,0.34754315903725785,-0.21917866416016246,-0.257262543035038,32706,2019-11-01,1,b2,p27,p27_sp06,surface,R4,retained,rad_L,2019
32706_2_2019,0.04237493608510507,-0.2735245940301288,0.18796996007061978,32706,2019-11-01,2,b2,p27,p27_sp06,surface,R4,retained,rad_L,2019
32706_3_2019,0.2963001888745328,-0.14382210493663783,-0.2105771368128711,32706,2019-11-01,3,b2,p27,p27_sp06,surface,R4,retained,rad_L,2019
32801_1_2019,0.47337804953827906,0.3794669736718695,-0.09300548605067667,32801,2019-11-01,1,b2,p28,p28_sp01,inversion,R4,retained,rad_M,2019
32801_2_2019,0.3651293009160003,0.49518794865235033,-0.08473943158116785,32801,2019-11-01,2,b2,p28,p28_sp01,inversion,R4,retained,rad_M,2019
32801_3_2019,0.4238496107463384,0.11124620921243454,-0.006648132095218224,32801,2019-11-01,3,b2,p28,p28_sp01,inversion,R4,retained,rad_M,2019
32802_1_2019,-1.234916757954577,0.5868699339992517,0.3793113009966226,32802,2019-11-01,1,b2,p28,p28_sp02,inversion,R4,retained,mix_E,2019
32802_2_2019,-1.0080475755073288,0.40818065492702754,0.2862910692324435,32802,2019-11-01,2,b2,p28,p28_sp02,inversion,R4,retained,mix_E,2019
