plot_id,year,date,date2,yield_DM,yield15,frac,DM,reg,dicot,monocot,cirar,equar,soil,volunteer,clover,lolpe,radish,senss,verss,capbp,paprh,cirss,gerss,matin,tarof,ephex,lamss,weedcov
3_28_06,2019,15-08-19,2019-08-15,460.27142853000004,5.414957982705883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_41_01,2019,15-08-19,2019-08-15,405.73945579369996,4.773405362278822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_41_02,2019,15-08-19,2019-08-15,454.2843537385,5.344521808688236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_41_03,2019,15-08-19,2019-08-15,420.18306121549995,4.943330131947058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_41_04,2019,15-08-19,2019-08-15,409.21551018789995,4.814300119857647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_41_05,2019,15-08-19,2019-08-15,433.08000003240005,5.095058823910589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_43_01,2019,15-08-19,2019-08-15,461.77585037189993,5.432657063198823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_43_02,2019,15-08-19,2019-08-15,400.4654421511,4.711358142954118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_43_03,2019,15-08-19,2019-08-15,498.87374149539994,5.869102841122353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_43_04,2019,15-08-19,2019-08-15,435.7199999628,5.126117646621176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_43_05,2019,15-08-19,2019-08-15,456.2621088764999,5.367789516194116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_44_01,2019,15-08-19,2019-08-15,370.55530616609997,4.359474190189412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_44_02,2019,15-08-19,2019-08-15,411.156734658,4.8371380548000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_44_03,2019,15-08-19,2019-08-15,501.93027214719996,5.905062025261175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_44_04,2019,15-08-19,2019-08-15,444.15585037189993,5.225362945551764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_44_05,2019,15-08-19,2019-08-15,449.3099999999999,5.285999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_46_02,2019,15-08-19,2019-08-15,398.1699319358,4.6843521404211765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_46_03,2019,15-08-19,2019-08-15,446.3154421542,5.250769907696471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_46_04,2019,15-08-19,2019-08-15,405.86605438119994,4.774894757425882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_46_05,2019,15-08-19,2019-08-15,408.9787755108,4.811515006009412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_46_06,2019,15-08-19,2019-08-15,426.9755102159999,5.0232412966588225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_47_02,2019,15-08-19,2019-08-15,407.8666666958001,4.798431372891766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_47_03,2019,15-08-19,2019-08-15,418.3946258223,4.922289715556471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_47_04,2019,15-08-19,2019-08-15,447.50863941759997,5.264807522559999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_47_05,2019,15-08-19,2019-08-15,499.583333375,5.877450980882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_47_06,2019,15-08-19,2019-08-15,432.15999997079984,5.084235293774116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_48_02,2019,15-08-19,2019-08-15,452.737414963,5.32632252897647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_48_03,2019,15-08-19,2019-08-15,461.0514285589,5.424134453634118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_48_04,2019,15-08-19,2019-08-15,411.07142860000005,4.836134454117647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_48_05,2019,15-08-19,2019-08-15,431.08734690599994,5.071615845952941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_48_06,2019,15-08-19,2019-08-15,407.7751700728,4.797354942032942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_49_01,2019,15-08-19,2019-08-15,476.74802722939995,5.608800320345883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_49_02,2019,15-08-19,2019-08-15,426.1309523625,5.013305321911765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_49_03,2019,15-08-19,2019-08-15,410.6292516744,4.8309323726399995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_49_05,2019,15-08-19,2019-08-15,425.02938778499987,5.000345738647058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_49_06,2019,15-08-19,2019-08-15,385.62387755699996,4.536751500670587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_51_01,2019,15-08-19,2019-08-15,460.06979587949996,5.41258583387647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_51_02,2019,15-08-19,2019-08-15,440.359183704,5.180696278870588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_51_03,2019,15-08-19,2019-08-15,389.68999997069994,4.584588234949411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_51_05,2019,15-08-19,2019-08-15,394.204081656,4.637695078305883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_51_06,2019,15-08-19,2019-08-15,389.7497958795,4.5852917162294125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_52_01,2019,15-08-19,2019-08-15,464.75034014560003,5.46765106053647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_52_02,2019,15-08-19,2019-08-15,400.8338775116,4.715692676607059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_52_03,2019,15-08-19,2019-08-15,436.9095237927999,5.140112044621176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_52_05,2019,15-08-19,2019-08-15,388.733265342,4.573332533435295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_52_06,2019,15-08-19,2019-08-15,358.128435407,4.2132757106705885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_53_01,2019,15-08-19,2019-08-15,451.38122449160005,5.310367346960001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_53_02,2019,15-08-19,2019-08-15,301.2674829926,3.5443233293247056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_53_04,2019,15-08-19,2019-08-15,422.98965987599996,4.976348939717647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_53_05,2019,15-08-19,2019-08-15,377.2334694076,4.43804081656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_53_06,2019,15-08-19,2019-08-15,430.9951020336,5.07053061216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_54_01,2019,15-08-19,2019-08-15,426.36530613750006,5.01606242514706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_54_02,2019,15-08-19,2019-08-15,434.07972790080004,5.106820328244707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_54_04,2019,15-08-19,2019-08-15,436.3700680248,5.133765506174118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_54_05,2019,15-08-19,2019-08-15,464.4568707705999,5.464198479654117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_54_06,2019,15-08-19,2019-08-15,470.8457142603999,5.539361344239999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_55_01,2019,15-08-19,2019-08-15,449.4234694305,5.287334934476472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_55_02,2019,15-08-19,2019-08-15,441.579047598,5.1950476188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_55_04,2019,15-08-19,2019-08-15,458.2734694305,5.391452581535295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_55_05,2019,15-08-19,2019-08-15,492.42312922940005,5.793213285051766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_55_06,2019,15-08-19,2019-08-15,503.3061224549999,5.921248499470587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_05_02,2018,15-11-18,2018-11-15,NA,NA,grass_cl,5.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_05_02,2018,15-11-18,2018-11-15,NA,NA,voluntee,135.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_05_02,2018,15-11-18,2018-11-15,NA,NA,weeds,14.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_05_03,2018,15-11-18,2018-11-15,NA,NA,radish,116.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_05_03,2018,15-11-18,2018-11-15,NA,NA,voluntee,108.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_05_03,2018,15-11-18,2018-11-15,NA,NA,weeds,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_05_04,2018,15-11-18,2018-11-15,NA,NA,radish,26.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_05_04,2018,15-11-18,2018-11-15,NA,NA,voluntee,157.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_05_04,2018,15-11-18,2018-11-15,NA,NA,weeds,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_05_05,2018,15-11-18,2018-11-15,NA,NA,grass_cl,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_05_05,2018,15-11-18,2018-11-15,NA,NA,voluntee,170.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_05_05,2018,15-11-18,2018-11-15,NA,NA,weeds,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_05_06,2018,15-11-18,2018-11-15,NA,NA,voluntee,278.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_05_06,2018,15-11-18,2018-11-15,NA,NA,weeds,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_06_02,2018,15-11-18,2018-11-15,NA,NA,grass_cl,10.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_06_02,2018,15-11-18,2018-11-15,NA,NA,voluntee,162.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_06_02,2018,15-11-18,2018-11-15,NA,NA,weeds,17.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_06_03,2018,15-11-18,2018-11-15,NA,NA,radish,131.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_06_03,2018,15-11-18,2018-11-15,NA,NA,voluntee,54.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_06_03,2018,15-11-18,2018-11-15,NA,NA,weeds,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_06_04,2018,15-11-18,2018-11-15,NA,NA,radish,30.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_06_04,2018,15-11-18,2018-11-15,NA,NA,voluntee,83.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_06_04,2018,15-11-18,2018-11-15,NA,NA,weeds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_06_05,2018,15-11-18,2018-11-15,NA,NA,grass_cl,2.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_06_05,2018,15-11-18,2018-11-15,NA,NA,voluntee,212.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_06_05,2018,15-11-18,2018-11-15,NA,NA,weeds,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_06_06,2018,15-11-18,2018-11-15,NA,NA,voluntee,138.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_06_06,2018,15-11-18,2018-11-15,NA,NA,weeds,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_08_02,2018,15-11-18,2018-11-15,NA,NA,grass_cl,48.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_08_02,2018,15-11-18,2018-11-15,NA,NA,voluntee,152.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_08_02,2018,15-11-18,2018-11-15,NA,NA,weeds,5.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_08_03,2018,15-11-18,2018-11-15,NA,NA,radish,211.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_08_03,2018,15-11-18,2018-11-15,NA,NA,voluntee,107.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_08_03,2018,15-11-18,2018-11-15,NA,NA,weeds,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_08_04,2018,15-11-18,2018-11-15,NA,NA,radish,76.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_08_04,2018,15-11-18,2018-11-15,NA,NA,voluntee,167.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_08_04,2018,15-11-18,2018-11-15,NA,NA,weeds,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_08_05,2018,15-11-18,2018-11-15,NA,NA,grass_cl,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_08_05,2018,15-11-18,2018-11-15,NA,NA,voluntee,226.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_08_05,2018,15-11-18,2018-11-15,NA,NA,weeds,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_08_06,2018,15-11-18,2018-11-15,NA,NA,voluntee,280.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_08_06,2018,15-11-18,2018-11-15,NA,NA,weeds,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_14_02,2018,15-11-18,2018-11-15,NA,NA,grass_cl,16.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_14_02,2018,15-11-18,2018-11-15,NA,NA,voluntee,51.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_14_02,2018,15-11-18,2018-11-15,NA,NA,weeds,5.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_14_03,2018,15-11-18,2018-11-15,NA,NA,radish,120.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_14_03,2018,15-11-18,2018-11-15,NA,NA,voluntee,58.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_14_03,2018,15-11-18,2018-11-15,NA,NA,weeds,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_14_04,2018,15-11-18,2018-11-15,NA,NA,radish,45.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_14_04,2018,15-11-18,2018-11-15,NA,NA,voluntee,117.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_14_04,2018,15-11-18,2018-11-15,NA,NA,weeds,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_14_05,2018,15-11-18,2018-11-15,NA,NA,grass_cl,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_14_05,2018,15-11-18,2018-11-15,NA,NA,voluntee,187.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_14_05,2018,15-11-18,2018-11-15,NA,NA,weeds,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_14_06,2018,15-11-18,2018-11-15,NA,NA,voluntee,162.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_14_06,2018,15-11-18,2018-11-15,NA,NA,weeds,7.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_15_02,2018,15-11-18,2018-11-15,NA,NA,grass_cl,25.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_15_02,2018,15-11-18,2018-11-15,NA,NA,voluntee,172.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_15_02,2018,15-11-18,2018-11-15,NA,NA,weeds,11.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_15_03,2018,15-11-18,2018-11-15,NA,NA,radish,163.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_15_03,2018,15-11-18,2018-11-15,NA,NA,voluntee,103.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_15_03,2018,15-11-18,2018-11-15,NA,NA,weeds,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_15_04,2018,15-11-18,2018-11-15,NA,NA,radish,21.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_15_04,2018,15-11-18,2018-11-15,NA,NA,voluntee,203.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_15_04,2018,15-11-18,2018-11-15,NA,NA,weeds,16.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_15_05,2018,15-11-18,2018-11-15,NA,NA,grass_cl,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_15_05,2018,15-11-18,2018-11-15,NA,NA,voluntee,213.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_15_05,2018,15-11-18,2018-11-15,NA,NA,weeds,12.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_15_06,2018,15-11-18,2018-11-15,NA,NA,voluntee,279.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_15_06,2018,15-11-18,2018-11-15,NA,NA,weeds,1.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_16_02,2018,15-11-18,2018-11-15,NA,NA,grass_cl,16.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_16_02,2018,15-11-18,2018-11-15,NA,NA,voluntee,171.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_16_02,2018,15-11-18,2018-11-15,NA,NA,weeds,2.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_16_03,2018,15-11-18,2018-11-15,NA,NA,radish,78.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
